Philippines,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Total Labor,58,,58,,42,,66,,66,,0,,72,,72,,0,,67,,67,,0,,116,,116,,0,,58,,58,,0,
Davao Oriental,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 60),,(n = 58),,(n = 2),,(n = 60),,(n = 58),,(n = 2),,(n = 60),,(n = 60),,(n = 0),,(n = 60),,(n = 60),,(n = 0),,(n = 60),,(n = 60),,(n = 0),,(n = 60),,(n = 60),,(n = 0),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Labor Requirements (person-days/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hired labor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,22.11,6.51,22.31,6.46,16.51,4.05,21.45,8.06,21.55,8.16,18.81,0.47,34.25,19.29,34.25,19.29,0,0,31.67,17.54,31.67,17.54,0,0,32.49,22.13,32.49,22.13,0,0,24.3,17.52,24.3,17.52,0,0
     Seedling management,0.16,0.27,0.17,0.27,0,0,0.1,0.33,0.11,0.33,0,0,0.7,0.88,0.7,0.88,,,0.65,0.56,0.65,0.56,,,0.71,1.32,0.71,1.32,,,0.59,1.91,0.59,1.91,,
     Land preparation,5.83,2.44,5.96,2.35,2.2,3.11,4.65,2.03,4.62,2.06,5.49,0,5.67,3.61,5.67,3.61,,,6.58,3.49,6.58,3.49,,,6.84,5.65,6.84,5.65,,,5.3,4.16,5.3,4.16,,
     Crop establishment,14.61,0.54,14.62,0.53,14.16,0.73,14.49,2.33,14.53,2.36,13.32,0.47,25.36,9.93,25.36,9.93,,,21.83,9.23,21.83,9.23,,,24.04,12.06,24.04,12.06,,,17.87,9.75,17.87,9.75,,
     Crop care & maintenance,1.51,3.26,1.56,3.31,0.15,0.21,2.21,3.37,2.29,3.41,0,0,2.52,4.87,2.52,4.87,,,2.61,4.26,2.61,4.26,,,0.9,3.1,0.9,3.1,,,0.54,1.7,0.54,1.7,,
  Harvesting and threshing,20.29,4.13,20.37,4.17,17.81,2.56,19.78,5.68,20.01,5.63,13,1.41,26.7,10.38,26.7,10.38,,,23.17,9.85,23.17,9.85,,,23.06,8.25,23.06,8.25,,,17.4,10.05,17.4,10.05,,
  Post-harvest labor,0.6,0.61,0.6,0.62,0.63,0.47,1.37,1.79,1.28,1.72,3.85,2.47,0.63,1.16,0.63,1.16,,,0.83,1.29,0.83,1.29,,,1.65,1.17,1.65,1.17,,,1.68,1.78,1.68,1.78,,
  Permanent hired labor,5.44,11.38,5.63,11.53,0,0,7.28,11,7.21,11.05,9.13,12.91,2.78,5.59,2.78,5.59,,,2.72,6.32,2.72,6.32,,,23.35,56.57,23.35,56.57,,,10.82,22.32,10.82,22.32,,
"Operator, Family & Exchange (OFE) Labor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,20.99,14.81,20.56,14.65,33.28,17.37,15.45,13.44,15.69,13.42,8.93,12.61,18.52,19.79,18.52,19.79,0,0,21.64,22.46,21.64,22.46,0,0,25.47,38.25,25.47,38.25,0,0,15.35,26.56,15.35,26.56,0,0
     Seedling management,0.58,0.4,0.56,0.4,0.93,0.04,0.89,0.71,0.9,0.71,0.58,0.81,1.46,1.37,1.46,1.37,,,1.45,1.41,1.45,1.41,,,2.78,3.03,2.78,3.03,,,2.49,3.67,2.49,3.67,,
     Land preparation,0.39,0.93,0.4,0.95,0,0,1.6,2.01,1.61,2.03,1.39,1.96,3.82,4.61,3.82,4.61,,,4.35,4.7,4.35,4.7,,,4.63,8.17,4.63,8.17,,,1.67,3.25,1.67,3.25,,
     Crop establishment,0.09,0.26,0.09,0.26,0,0,4.44,4.2,4.6,4.19,0,0,2,2.47,2,2.47,,,1.73,2.36,1.73,2.36,,,3.41,9.55,3.41,9.55,,,2.91,5.26,2.91,5.26,,
     Crop care & maintenance,19.93,13.22,19.51,13.04,32.35,17.33,8.52,6.52,8.58,6.49,6.96,9.84,11.24,11.34,11.24,11.34,,,14.11,13.99,14.11,13.99,,,14.65,17.5,14.65,17.5,,,8.28,14.38,8.28,14.38,,
  Harvesting and threshing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.08,0.65,0.08,0.65,,,0,0,0,0,,,0.45,3.49,0.45,3.49,,
  Post-harvest labor,0.13,0.3,0.13,0.31,0,0,1.83,1.75,1.84,1.75,1.75,2.47,0.1,0.3,0.1,0.3,,,0.28,0.62,0.28,0.62,,,0,0,0,0,,,0.24,0.66,0.24,0.66,,
Total Labor,70,,70,,68,,67,,68,,55,,83,,83,,0,,80,,80,,0,,106,,106,,0,,70,,70,,0,
North Cotabato,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 41),,(n = 30),,(n = 11),,(n = 28),,(n = 24),,(n = 3),,(n = 84),,(n = 59),,(n = 25),,(n = 68),,(n = 49),,(n = 19),,(n = 77),,(n = 56),,(n = 21),,(n = 79),,(n = 51),,(n = 28),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Labor Requirements (person-days/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hired labor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,8.43,10.44,10.5,10.87,2.79,6.17,8.12,9.09,8.41,9.29,2.73,2.43,9.45,12.95,11.35,14.05,4.98,7.48,13.33,18.07,15.98,18.92,6.49,12.82,13.1,24.28,15.42,27.16,6.91,12.35,11.91,17.55,12.66,18,10.57,15.93
     Seedling management,0.03,0.11,0.04,0.13,0,0,0.01,0.06,0.01,0.07,0,0,0.06,0.28,0.08,0.33,0,0,0.18,0.74,0.25,0.86,0,0,0.24,1.02,0.3,1.17,0.09,0.4,0.18,0.59,0.22,0.68,0.11,0.34
     Land preparation,2.97,2.62,3.54,2.7,1.43,1.65,3.46,2.36,3.45,2.38,2.73,2.43,4.57,3.93,4.91,3.98,3.77,3.76,5.69,3.77,6.65,3.64,3.2,2.92,5.83,5.91,6.51,6.6,4.02,2.83,5.62,4.87,5.35,4.02,6.13,6.18
     Crop establishment,4.37,6.06,5.48,6.26,1.33,4.43,3.74,5.31,3.93,5.41,0,0,4.13,7.25,5.55,8.06,0.79,2.87,5.48,9.49,6.84,10.25,1.98,6.08,5.91,13.58,7.25,15.16,2.32,7.07,5.3,10.22,6.06,11.28,3.93,7.92
     Crop care & maintenance,1.06,1.65,1.44,1.78,0.03,0.09,0.91,1.36,1.02,1.43,0,0,0.69,1.49,0.81,1.68,0.42,0.85,1.98,4.07,2.24,4.17,1.31,3.82,1.12,3.77,1.36,4.23,0.48,2.05,0.81,1.87,1.03,2.02,0.4,1.49
  Harvesting and threshing,18.07,4.71,17.46,4.69,19.74,4.57,17.94,5.34,18.15,5.36,16.01,6.93,19.51,8.6,20.39,8.64,17.44,8.3,22.33,7.95,22.49,7.45,21.9,9.33,16.75,11.91,17.88,12.18,13.71,10.84,19.04,13.38,19.94,13.86,17.39,12.53
  Post-harvest labor,0.32,0.52,0.37,0.56,0.16,0.36,1.49,1.38,1.62,1.44,0.62,0.59,0.54,1.22,0.58,1.12,0.44,1.45,1.17,1.6,1.21,1.6,1.05,1.62,1.77,3.44,2.14,3.94,0.79,1,1.49,1.9,1.65,1.99,1.2,1.73
  Permanent hired labor,1.85,4.82,2.53,5.5,0,0,5.41,8.17,6.31,8.5,0,0,1.33,3.22,1.88,3.72,0.04,0.2,2.58,5.21,3.52,5.88,0.15,0.65,7.99,19.77,8.44,21.76,6.8,13.44,2.74,6.48,2.47,5.6,3.24,7.93
"Operator, Family & Exchange (OFE) Labor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,8.94,7.32,9.06,8.33,8.61,2.78,12.47,10.48,11.96,10.67,17.12,4.4,13.38,15.12,14.18,16.88,11.51,7.94,13.31,14.62,11.82,14.15,17.2,14.25,13.68,19.94,15.78,21.67,8.05,10.92,11.72,17.31,10.59,18.23,13.77,13.43
     Seedling management,0.27,0.35,0.33,0.35,0.08,0.27,0.24,0.43,0.25,0.44,0,0,0.53,1.27,0.7,1.45,0.13,0.51,0.26,0.78,0.31,0.83,0.14,0.63,0.67,2.2,0.88,2.55,0.12,0.38,0.87,3.6,1.21,4.42,0.26,0.83
     Land preparation,0.35,0.91,0.48,1.03,0,0,2.2,2.44,1.96,2.37,4.34,2.87,5.05,5.09,4.66,5.44,5.96,4.08,4.47,4.71,3.25,4,7.64,5.02,4.13,5.62,4.4,5.54,3.4,5.91,4.35,5.79,3.25,4.93,6.34,6.75
     Crop establishment,0.07,0.18,0.1,0.21,0,0,2.84,2.61,3.1,2.74,1.06,0.27,0.55,0.67,0.47,0.7,0.76,0.55,0.98,1.31,0.99,1.5,0.96,0.63,1.81,3.01,2.05,3.36,1.14,1.65,1.29,2.29,1.26,2.66,1.33,1.45
     Crop care & maintenance,8.25,5.88,8.15,6.74,8.53,2.51,7.19,5,6.65,5.12,11.72,1.26,7.25,8.09,8.35,9.29,4.66,2.8,7.6,7.82,7.27,7.82,8.46,7.97,7.07,9.11,8.45,10.22,3.39,2.98,5.21,5.63,4.87,6.22,5.84,4.4
  Harvesting and threshing,0.09,0.59,0.13,0.69,0,0,0,0,0,0,0,0,0.18,1.27,0,0,0.6,2.31,0.02,0.09,0,0,0.07,0.17,0.15,0.67,0.07,0.53,0.37,0.93,0,0,0,0,0,0
  Post-harvest labor,0.53,0.52,0.42,0.47,0.83,0.58,1.74,1.76,1.59,1.8,2.18,1.25,0.37,0.64,0.39,0.67,0.32,0.56,0.72,0.8,0.64,0.79,0.92,0.81,0,0,0,0,0,0,0.19,0.9,0.24,1.09,0.09,0.39
Total Labor,38,,40,,32,,47,,48,,39,,45,,49,,35,,53,,56,,48,,53,,60,,37,,47,,48,,46,
South Cotabato,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 49),,(n = 40),,(n = 9),,(n = 25),,(n = 24),,(n = 1),,(n = 59),,(n = 50),,(n = 9),,(n = 56),,(n = 47),,(n = 9),,(n = 58),,(n = 52),,(n = 6),,(n = 58),,(n = 46),,(n = 12),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Labor Requirements (person-days/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hired labor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,7.22,11.55,6.36,10.46,11.07,4.11,8.42,10.56,8.38,10.42,9.25,0,20.56,28.43,22.43,29.86,10.21,14.94,14.15,19.28,15.58,20.29,6.69,4.61,12.21,22.63,12.61,23.49,8.77,6.29,10.18,18.97,11.29,20.91,5.91,6.58
     Seedling management,0.01,0.04,0.01,0.04,0,0,0,0,0,0,0,,0.06,0.49,0.08,0.53,0,0,0.08,0.44,0.1,0.48,0,0,0.06,0.43,0.06,0.45,0,0,0.09,0.54,0.11,0.6,0,0
     Land preparation,2.81,2.71,3.37,2.66,0.35,1.04,4.03,3.35,4.2,3.31,0,,4.66,3.41,4.84,3.6,3.63,1.83,5.06,3.2,5,3.4,5.38,1.92,5.29,4.67,5.01,4.64,7.72,4.66,3.75,3.64,3.85,3.98,3.37,1.91
     Crop establishment,3.05,4.71,1.38,3.27,10.45,2.27,2.62,4.5,2.34,4.37,9.25,,14.68,21.4,16.14,22.36,6.58,13.11,7.95,12.72,9.46,13.38,0.08,0.25,5.21,14.43,5.76,15.16,0.47,0.61,4.99,10.49,5.8,11.55,1.88,3.45
     Crop care & maintenance,1.35,4.09,1.6,4.49,0.27,0.8,1.77,2.71,1.84,2.74,0,,1.16,3.13,1.37,3.37,0,0,1.06,2.92,1.02,3.03,1.23,2.44,1.65,3.1,1.78,3.24,0.58,1.02,1.35,4.3,1.53,4.78,0.66,1.22
  Harvesting and threshing,20.2,3.82,20.78,3.69,17.61,3.49,22.94,5.7,23.42,5.28,11.38,,27.29,8.25,27.64,7.57,25.33,11.72,27.22,6.76,26.97,6.52,28.5,8.2,12.99,16.47,12.47,16.6,17.56,15.93,10.9,13.48,10.05,14.14,14.18,10.41
  Post-harvest labor,0.3,0.48,0.22,0.46,0.62,0.46,0.36,0.77,0.38,0.79,0,,0.76,1.06,0.86,1.11,0.22,0.44,0.4,0.57,0.48,0.59,0,0,1.26,1.15,1.23,1.09,1.51,1.7,0.66,0.46,0.71,0.48,0.44,0.3
  Permanent hired labor,0.69,3.13,0.85,3.46,0,0,0.83,2.91,0.87,2.96,0,,1.8,5.15,2.12,5.54,0,0,2.37,6.58,2.83,7.11,0,0,7.01,17.09,7.82,17.89,0,0,7.21,21.98,6.3,16.55,10.67,36.95
"Operator, Family & Exchange (OFE) Labor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,16.25,11.33,17.01,11.45,12.88,9.31,15.26,11.08,14.73,10.59,27.5,0,19.05,18.42,20.1,18.92,13.21,9.05,24.19,22.08,25.87,22.92,15.45,10.86,12.54,16.06,12.03,16.11,16.98,14.25,10.61,16.71,11.8,18.32,6.07,6.24
     Seedling management,0.2,0.34,0.08,0.22,0.73,0.25,0.18,0.39,0.15,0.38,0.75,,1.32,2.33,1.55,2.47,0.07,0.14,1.25,2.21,1.49,2.34,0,0,0.35,1.26,0.4,1.33,0,0,0.17,0.78,0.22,0.87,0,0
     Land preparation,0.14,0.62,0.17,0.68,0,0,3.73,2.67,3.5,2.47,9.19,,4.64,4.11,4.58,4.28,4.97,3.18,4.52,3.94,4.87,4.16,2.69,1.66,3.53,4.46,3.32,4.32,5.33,5.67,3.23,5.27,3.47,5.73,2.3,2.89
     Crop establishment,0.03,0.15,0.04,0.17,0,0,3.33,3.32,3.44,3.34,0.5,,0.72,1.17,0.54,0.82,1.72,2.11,1.69,4.12,1.38,4.35,3.34,2.08,1.25,2.24,1.31,2.35,0.71,0.81,1.19,2.09,1.37,2.3,0.5,0.59
     Crop care & maintenance,15.88,10.22,16.72,10.38,12.15,9.06,8.02,4.7,7.64,4.4,17.06,,12.37,10.81,13.43,11.35,6.45,3.62,16.73,11.81,18.13,12.07,9.42,7.12,7.41,8.1,7,8.11,10.94,7.77,6.02,8.57,6.74,9.42,3.27,2.76
  Harvesting and threshing,0.17,1.19,0.21,1.32,0,0,0.25,1.25,0.26,1.28,0,,0.14,1.04,0.16,1.13,0,0,0.16,1.2,0.19,1.31,0,0,0.21,1.58,0.23,1.66,0,0,0.04,0.33,0.05,0.37,0,0
  Post-harvest labor,0.15,0.29,0.06,0.22,0.55,0.24,2.6,1.88,2.49,1.85,5.13,,0.1,0.4,0.12,0.44,0,0,0.16,0.43,0.19,0.46,0.04,0.11,0,0,0,0,0,0,0.01,0.06,0.02,0.07,0,0
Total Labor,45,,45,,43,,51,,51,,53,,70,,73,,49,,69,,72,,51,,46,,46,,45,,40,,40,,37,
Sultan Kudarat,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 53),,(n = 40),,(n = 13),,(n = 27),,(n = 21),,(n = 7),,(n = 58),,(n = 43),,(n = 15),,(n = 40),,(n = 40),,(n = 0),,(n = 60),,(n = 43),,(n = 17),,(n = 55),,(n = 35),,(n = 20),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Labor Requirements (person-days/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hired labor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,7.5,9.22,8.25,9.53,5.15,7.39,4.1,6.25,4.68,6.93,2.52,1.55,12.26,16.42,14.58,16.68,5.61,6.64,13.23,17.61,13.23,17.61,0,0,6.07,11.79,6.18,12.85,5.83,8.07,5.94,11.34,7.06,13.47,3.98,3.27
     Seedling management,0.02,0.07,0.02,0.07,0,0,0.03,0.15,0.04,0.17,0,0,0.05,0.22,0.07,0.25,0,0,0.02,0.09,0.02,0.09,,,0,0,0,0,0,0,0.05,0.28,0.09,0.35,0,0
     Land preparation,1.63,1.68,1.78,1.58,1.18,1.93,2.56,1.75,2.69,1.89,2.52,1.55,3.46,2.9,3.34,3.06,3.81,2.44,2.61,2.75,2.61,2.75,,,4.05,5.99,3.85,6.34,4.58,5.14,3.56,2.79,3.43,2.93,3.78,2.59
     Crop establishment,5.4,6.59,5.86,6.91,3.97,5.46,1.47,4.19,1.89,4.69,0,0,7.97,11.29,10.59,12.07,0.46,0.89,9.22,11.31,9.22,11.31,,,0.42,1.01,0.45,0.96,0.34,1.15,1.65,5.84,2.56,7.19,0.06,0.18
     Crop care & maintenance,0.45,0.88,0.59,0.97,0,0,0.04,0.16,0.06,0.18,0,0,0.78,2.01,0.58,1.3,1.34,3.31,1.38,3.46,1.38,3.46,,,1.6,4.79,1.88,5.55,0.91,1.78,0.68,2.43,0.98,3,0.14,0.5
  Harvesting and threshing,19.76,5,20.1,3.96,18.7,7.47,19.27,5.06,20.11,5.5,18.45,5.43,19.59,9.07,20.16,9.4,17.93,8.12,23.65,9.69,23.65,9.69,,,10.81,14.51,9.66,14.73,13.71,13.94,6.07,8.68,6,9.4,6.2,7.49
  Post-harvest labor,0.2,0.38,0.2,0.4,0.2,0.3,0.84,1.11,0.85,1.21,0.68,0.73,1.07,1.42,1.14,1.46,0.87,1.36,0.88,1.2,0.88,1.2,,,1.25,0.9,1.27,0.8,1.2,1.15,0.97,1.09,1,1.08,0.93,1.12
  Permanent hired labor,1.56,5.01,1.8,5.52,0.82,2.96,2.67,6.6,3.43,7.34,0,0,1.57,4.12,1.86,4.68,0.73,1.58,2.87,6.64,2.87,6.64,,,0.66,3.96,0.85,4.66,0.18,0.73,3.8,10.46,4.23,10.78,3.06,10.12
"Operator, Family & Exchange (OFE) Labor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,9.28,6.83,9.7,7.51,7.93,3.77,11.02,10.39,12.82,12.05,8.51,4.88,11.89,13.1,13.94,14.19,6.06,6.15,17.07,16.45,17.07,16.45,0,0,13.89,18.38,12.98,17.21,16.19,19.69,9.03,12.66,8.4,14.01,10.12,9.14
     Seedling management,0.33,0.42,0.31,0.41,0.36,0.47,0.04,0.19,0.05,0.21,0,0,0.51,1.39,0.68,1.58,0,0,0.68,1.37,0.68,1.37,,,0,0,0,0,0,0,0.13,0.59,0.2,0.74,0,0
     Land preparation,0.22,0.88,0.24,0.97,0.15,0.55,3.37,2.31,3.09,2.23,4.13,2.37,2.85,3.15,3.21,3.43,1.83,1.93,3.93,4.13,3.93,4.13,,,4.52,7.05,3.55,6.33,6.97,8.3,2.22,3.29,1.75,3.1,3.03,3.52
     Crop establishment,0.03,0.11,0.03,0.11,0.03,0.1,3.24,3.12,4.22,3.57,1.31,0.7,0.59,0.85,0.67,0.94,0.39,0.46,1.6,1.66,1.6,1.66,,,1.48,2.71,1.22,1.65,2.16,4.39,1.01,1.24,0.95,1.26,1.12,1.22
     Crop care & maintenance,8.7,5.42,9.12,6.02,7.39,2.65,4.37,4.77,5.46,6.04,3.07,1.81,7.94,7.71,9.38,8.24,3.84,3.76,10.86,9.29,10.86,9.29,,,7.89,8.62,8.21,9.23,7.06,7,5.67,7.54,5.5,8.91,5.97,4.4
  Harvesting and threshing,0.26,1.66,0.04,0.28,0.92,3.33,0,0,0,0,0,0,0.26,1.84,0,0,1,3.61,0,0,0,0,,,0.2,1.24,0.22,1.41,0.16,0.67,0.15,1.08,0,0,0.4,1.79
  Post-harvest labor,0.27,0.4,0.26,0.36,0.29,0.51,2.03,1.54,2.2,1.77,2.05,1.36,0.1,0.31,0.07,0.26,0.2,0.41,0.04,0.16,0.04,0.16,,,0,0,0,0,0,0,0.03,0.15,0.05,0.19,0.01,0.04
Total Labor,39,,40,,34,,40,,44,,32,,47,,52,,32,,58,,58,,0,,33,,31,,37,,26,,27,,25,
Agusan del Norte,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 25),,(n = 15),,(n = 10),,(n = 18),,(n = 11),,(n = 7),,(n = 57),,(n = 32),,(n = 25),,(n = 51),,(n = 34),,(n = 17),,(n = 43),,(n = 33),,(n = 10),,(n = 52),,(n = 36),,(n = 16),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Labor Requirements (person-days/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hired labor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,19.13,9.16,16.89,6.14,22.51,11.05,20.13,8.38,19.62,8.65,20.93,7.14,30.08,16.08,30.83,14.7,29.1,17.18,35.95,18.9,34.94,18.43,37.93,19.54,37.45,45.55,41.6,49.98,23.71,19.03,26.88,18.15,29.64,19.4,20.64,12.96
     Seedling management,0.14,0.29,0.09,0.24,0.22,0.35,0.19,0.36,0.19,0.32,0.2,0.45,0.4,0.74,0.53,0.86,0.23,0.51,0.6,1.04,0.52,0.94,0.76,1.22,0.95,1.52,1.01,1.6,0.73,1.24,0.55,1.16,0.65,1.36,0.32,0.46
     Land preparation,4.32,2.69,3.7,2.46,5.26,2.86,3.64,2.7,2.83,2.17,4.91,3.13,5.73,3.58,5.59,3.62,5.91,3.59,7.71,4.63,6.75,4.53,9.62,4.34,9.22,16.35,10.64,18.41,4.54,3.42,6.5,4.21,6.96,4.52,5.46,3.33
     Crop establishment,12.81,2.02,12.32,2.15,13.56,1.61,14.16,2.81,14.53,3.5,13.57,1.12,21.43,8.15,22.78,7.78,19.7,8.43,24.07,8.24,24.03,7.62,24.14,9.62,22.33,14.14,24.43,14.71,15.38,9.74,18.36,10.6,20.48,11.23,13.58,7.22
     Crop care & maintenance,1.86,4.16,0.78,1.29,3.47,6.23,2.14,2.51,2.07,2.66,2.25,2.44,2.52,3.61,1.93,2.44,3.26,4.65,3.57,4.99,3.64,5.34,3.41,4.36,4.95,13.54,5.52,15.26,3.06,4.63,1.47,2.18,1.55,2.29,1.28,1.95
  Harvesting and threshing,16.73,4.6,15.64,4.01,18.37,5.15,18.1,4.84,17.08,5.17,19.69,4.12,19.42,9.25,19.84,9.06,18.88,9.66,19.87,8.48,20.52,8.94,18.56,7.55,16.54,11.55,19.48,11.27,6.84,5.87,14.08,6.3,15.19,6.31,11.59,5.71
  Post-harvest labor,0.85,0.53,0.98,0.49,0.65,0.56,1.73,1.22,1.42,0.79,2.23,1.65,2.51,1.77,2.38,2.14,2.68,1.18,1.72,1.48,2,1.61,1.17,1.01,2.21,2.37,2.49,2.51,1.28,1.63,1.7,1.69,1.95,1.89,1.11,0.94
  Permanent hired labor,0.01,0.05,0,0,0.02,0.08,0,0,0,0,0,0,0.89,3.11,1.31,3.81,0.36,1.8,0.62,2.47,0.94,2.99,0,0,2.46,6.55,2.7,6.95,1.65,5.22,0.24,1.76,0.35,2.11,0,0
"Operator, Family & Exchange (OFE) Labor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,12.6,9.86,13.98,10.05,10.55,9.69,14.1,10.45,14.98,9.61,12.71,8.96,14.35,17.55,15.05,19.52,13.44,14.75,12.24,13.92,14.04,15.36,8.64,8.5,11.09,15.91,12.09,14.3,7.81,14.67,11.25,15.98,12.7,16.65,8,11.42
